Unnamed: 0,tri_min,tri_max,tri_mean,tri_sd,tri_range
237,0.0,1.50517549313383e-07,1.49496428122973e-10,1.9575715278887703e-09,1.50517549313383e-07
238,0.0,9.71849754408302e-08,1.85851144308795e-10,2.01848428093708e-09,9.71849754408302e-08
239,0.0,8.03239818253652e-08,2.53420690686871e-10,2.5084411838342902e-09,8.03239818253652e-08
240,0.0,1.85642595829062e-07,3.23862359237439e-10,3.18422211167491e-09,1.85642595829062e-07
241,0.0,1.12833617522646e-06,7.52512741601038e-09,3.4404844410399e-08,1.12833617522646e-06
242,0.0,7.52240326279066e-07,5.217849185647721e-09,1.93957541159153e-08,7.52240326279066e-07
243,0.0,8.27551971288776e-07,6.51594292983772e-09,2.61208892524522e-08,8.27551971288776e-07
244,0.0,1.07985126889627e-06,7.349714901149771e-09,3.02754241000711e-08,1.07985126889627e-06
245,0.0,9.02236178956741e-07,7.56398831842274e-09,2.95871275649873e-08,9.02236178956741e-07
246,0.0,5.89544279130325e-07,6.51426462036206e-09,2.18197694131201e-08,5.89544279130325e-07
247,0.0,5.35525415182943e-07,5.78825535037447e-09,1.97154728645156e-08,5.35525415182943e-07
248,0.0,5.41251234893534e-07,6.48754133911113e-09,2.32328323880726e-08,5.41251234893534e-07
249,0.0,6.17319373318803e-07,6.21569329954958e-09,1.9377088344744e-08,6.17319373318803e-07
250,0.0,7.15986163567276e-07,6.234785997356291e-09,1.96010007316817e-08,7.15986163567276e-07
251,1.8520686359906503e-15,1.66758253267981e-08,4.15237291060733e-10,8.04821919136477e-10,1.66758234747295e-08
252,2.63885774798149e-13,2.13689228833171e-08,4.96849401261048e-10,9.16650105583437e-10,2.13686589975423e-08
253,6.29831767294798e-13,2.0029915689505e-08,5.19464807440607e-10,9.3615452190505e-10,2.00292858577377e-08
254,4.96637035326659e-13,2.34988916719559e-08,5.14993055598733e-10,9.360448737222102e-10,2.34983950349206e-08
255,4.29394915350184e-13,2.13783826039989e-08,5.09690233944584e-10,9.88646156463293e-10,2.13779532090835e-08
256,8.12781565813316e-14,2.61948980537673e-08,5.154202519649361e-10,1.0220209441741902e-09,2.61948167756107e-08
257,2.0463321411296299e-13,1.61064952572973e-08,5.15074695056851e-10,9.82781571756445e-10,1.61062906240832e-08
258,7.6007382334658e-14,2.30499469147666e-08,5.20446032960188e-10,9.70677274225253e-10,2.30498709073843e-08
259,2.8096382136888e-14,4.22702024404379e-08,5.39780169098872e-10,1.13950908738161e-09,4.22701743440558e-08
260,5.3088707211370405e-14,3.67372983792273e-08,5.4771610276185e-10,1.2024745441171102e-09,3.67372452905201e-08
261,1.20733957340802e-15,6.59452992008025e-10,1.2733474462433499e-11,2.6663796377134397e-11,6.59451784668452e-10
262,8.55116963826554e-15,6.71830900188997e-10,1.62928762656307e-11,3.2657428566559e-11,6.71822349019359e-10
263,1.7436496866168702e-14,1.6084666924016201e-09,1.74084846630248e-11,3.8445030190420196e-11,1.6084492559047502e-09
264,1.09465989365499e-14,1.5388849666562202e-09,1.70784875736959e-11,3.8670578478952294e-11,1.5388740200572901e-09
265,7.542095117821351e-15,8.488894769223901e-10,1.6311453739341497e-11,3.25653994572739e-11,8.48881934827272e-10
266,3.722144540655581e-15,1.2695536160047501e-09,1.67644921043309e-11,3.5933095939405494e-11,1.2695498938602101e-09
267,2.82191675516056e-15,1.11509575789962e-09,1.6432946873587002e-11,3.55626832818164e-11,1.11509293598286e-09
268,2.3367621967677404e-15,7.94132910420309e-10,1.58671548317562e-11,3.2974086742153797e-11,7.94130573658112e-10
269,1.12269096128248e-15,8.3545594190281e-10,1.6174877622694597e-11,3.4071010988991196e-11,8.35454819211849e-10
270,1.89032591965516e-15,1.33804536786428e-09,1.67020510932408e-11,3.69978080163594e-11,1.3380434775383602e-09
271,0.121481913770398,30.6377628724066,5.99066479511077,4.02379719798422,30.5162809586362
272,0.0886132962532954,24.5297161680765,5.44325090975606,3.63728428334651,24.4411028718232
273,0.0813774959949157,28.6447032953619,5.45561694176863,3.57781455935214,28.5633257993669
274,0.138165932065391,25.8733953641844,5.68041572531693,3.6933515830291,25.735229432119
275,0.0862288279411787,40.4940612539754,5.8038970957799,3.92928922027345,40.4078324260342
276,0.0841714688784951,32.236718699856,5.83474831903758,3.93715769851451,32.1525472309776
277,0.101352348541095,29.3209331375461,5.742073731259,3.88758207923249,29.219580789005
278,0.0684900545281426,39.9453278436968,5.75140565030374,4.03612784659754,39.8768377891687
279,0.0806997475672164,28.0721692037544,5.76989794537128,4.01393533232541,27.9914694561872
280,0.103113105263862,28.9294040383976,5.61432901016858,3.88528255269681,28.8262909331337
281,0.130615530339187,41.7591751138622,4.55532975419672,3.36796316640493,41.628559583523
282,0.0982556181195512,36.1662589048172,3.918446206415,2.77491496832845,36.0680032866976
283,0.143648970656467,31.1387318030815,3.82088078535573,2.64080431477477,30.995082832425
284,0.103724471779259,24.4751879887484,4.10502175472661,2.78391836353171,24.3714635169692
285,0.135901290694503,30.4513084918583,4.26022995507314,2.94003517017964,30.3154072011638
286,0.0821510870501821,33.1109935454161,4.22440433914661,2.88077897272107,33.028842458366
287,0.086115050093642,32.4930987881211,4.01098725060038,2.75959060945243,32.4069837380275
288,0.0965206135797884,30.7170199412771,4.02686706304006,2.84601541488882,30.6204993276973
289,0.0801476313671953,35.5381117267611,4.09230003045351,2.74308201344583,35.4579640953939
290,0.0270653833159858,40.3841472493736,4.02553311669274,2.82726366041396,40.3570818660576
291,0.123819448429214,45.4231164908774,4.6939832584982,3.46398855448459,45.2992970424482
292,0.0844414587938556,40.615056227518,4.06350594917239,3.00169876046723,40.5306147687242
293,0.0651086269120289,33.0962945323784,4.24088928344894,3.09722140843258,33.0311859054664
294,0.0960923027056094,32.2812252856333,4.28003223306233,3.15392814314673,32.1851329829277
295,0.103391534160133,38.2903727835866,4.14664753756942,3.23977928265996,38.1869812494265
296,0.100938890220726,37.6649386230427,3.99511600182658,3.04005493942907,37.563999732822
297,0.133214518399199,34.811037459458,4.04489234941617,2.85970193335644,34.6778229410588
298,0.113946467571788,29.284256854152,4.05240940612628,2.83898697813072,29.1703103865802
299,0.0693731551160933,30.4457839162167,3.90848680279156,2.88586432622201,30.3764107611006
300,0.0455485037445888,36.6304425971176,3.83630844968989,2.97764820376854,36.584894093373
301,0.0920725068446402,44.1901535626929,3.52573445560138,2.96661645082825,44.0980810558483
302,0.054653683416554,35.3407115341411,2.8565449708913,2.28392241556898,35.2860578507245
303,0.0811230960469425,29.1857017750804,2.82017752131867,2.24624805010006,29.1045786790335
304,0.0601036534220089,38.4684782995845,2.81184076602112,2.24896823839884,38.4083746461624
305,0.110017450797613,25.0476499975248,2.8335269857874,2.16892277780016,24.9376325467272
306,0.0610746978269789,19.2891875899044,2.85399004360552,2.13522083143252,19.2281128920775
307,0.0723994582832623,32.0389252711377,2.8080064419042,2.14963844919616,31.9665258128544
308,0.066976935066625,32.2443377670972,2.85638504553821,2.27724453156115,32.1773608320306
309,0.0297520913908216,23.782928256127,2.83346316347586,2.0838974194615,23.7531761647362
310,0.0579588371370096,27.7967952163734,2.87334591835783,2.24987843056076,27.7388363792364
311,0.0,2.35893907376324,0.382636993280666,0.449624241101764,2.35893907376324
312,0.0,2.48928919080172,0.391020470817731,0.450935870413978,2.48928919080172
313,0.0,2.18305006736435,0.387949095378893,0.445760293321155,2.18305006736435
314,0.0,2.20217984260054,0.39090703279072,0.451081135381298,2.20217984260054
315,0.0,2.38667587213058,0.39721059438706,0.452921293680568,2.38667587213058
316,0.0,2.4688281498731,0.402954165575602,0.45275507048322,2.4688281498731
317,0.0,2.38747318349387,0.393982186732885,0.445620788813277,2.38747318349387
318,0.0,2.29024059015376,0.387374572309559,0.447875384516342,2.29024059015376
319,0.0,2.35449177384539,0.388225938612673,0.4436662722271,2.35449177384539
320,0.0,2.35019841725499,0.384091682514277,0.448264963430583,2.35019841725499
321,0.0,0.915153330142531,0.0231748206487052,0.0495845368836354,0.915153330142531
322,0.0,0.984930948616979,0.0224934220914266,0.048258641732435,0.984930948616979
323,0.0,0.680931901839892,0.0225256856316985,0.0477259908422695,0.680931901839892
324,0.0,0.769312540917364,0.0226791819159809,0.0480552101830473,0.769312540917364
325,0.0,1.02905063965267,0.0218483951299251,0.0452666514182387,1.02905063965267
326,0.0,0.637441467762843,0.0218141404267867,0.0446633097538437,0.637441467762843
327,0.0,0.801801707535092,0.0225521728483357,0.0476478865461831,0.801801707535092
328,0.0,1.09911406818297,0.0227687581767853,0.0496494405913865,1.09911406818297
329,0.0,0.82760348768845,0.022733732147764,0.0485782332159757,0.82760348768845
330,0.0,1.01082482687909,0.0229703144444936,0.0501258132180836,1.01082482687909
331,0.354093146072083,227.633474363752,29.9411565096598,23.6216681759727,227.27938121768
332,0.360329285241727,230.969299437195,30.7148106748525,24.8633157755374,230.608970151954
333,0.473717214742586,258.349414761815,30.6827656516018,24.9584156395612,257.875697547072
334,0.50012329429391,331.176452995115,29.8549508630598,24.3389375942899,330.676329700821
335,0.311479036442789,223.726179330954,29.4346954172742,23.0215977071959,223.414700294511
336,0.482568008794863,220.634045647492,30.7039753076037,24.2913850786621,220.151477638697
337,0.425150724995341,290.940052011851,31.0969419067354,24.4843643305974,290.514901286856
338,0.472492944038657,323.386987549322,30.355873386852,24.2462584810845,322.914494605284
339,0.575670299586839,243.668372499461,30.0079157099075,23.6748214165385,243.092702199875
340,0.448529072611944,263.009150720819,31.014065609239,24.8590345027167,262.560621648208
341,0.0,1.5208937732221,0.0583572834158791,0.0965661880230445,1.5208937732221
342,0.0,1.25060694643041,0.0561108173361899,0.0910616438289863,1.25060694643041
343,0.0,1.14447789898099,0.0549969110235221,0.0889714994648957,1.14447789898099
344,0.0,1.34054500738504,0.0560194233526527,0.0938451581368094,1.34054500738504
345,0.0,1.66008628076597,0.0573599496426384,0.0946121721878316,1.66008628076597
346,0.0,1.64251891738906,0.0573457861048839,0.093972193196431,1.64251891738906
347,0.0,2.15699658517529,0.0566432277739015,0.0939083941888192,2.15699658517529
348,0.0,1.72602488661113,0.0565160353302446,0.096318748545847,1.72602488661113
349,0.0,1.75048839914822,0.0582465939461339,0.0987522072202447,1.75048839914822
350,0.0,2.03217464289065,0.0584735535659692,0.0984582934239138,2.03217464289065
351,0.0,1129.77918774522,66.5996369560998,116.939890465206,1129.77918774522
352,0.0,1110.58100731444,63.559556268116,106.181549303329,1110.58100731444
353,0.0,1217.84746725632,60.2976049986127,102.521203352919,1217.84746725632
354,0.0,1008.80091600978,60.3801798963906,100.597438711655,1008.80091600978
355,0.0,1041.1416641112,64.2970606858756,109.470571023308,1041.1416641112
356,0.0,1098.7399132291,61.7224869838256,102.410250795547,1098.7399132291
357,0.0,1210.48505450795,61.9443039591534,106.189430281541,1210.48505450795
358,0.0,1009.97412443768,60.6273719741809,100.375518892672,1009.97412443768
359,0.0,1044.58265472838,65.5983515852867,112.494424111082,1044.58265472838
360,0.0,1215.55126431937,64.0505049213733,107.432936539471,1215.55126431937
361,0.242774744118529,184.741766434468,14.0843129718468,15.0644698424042,184.49899169035
362,0.297891582083046,183.326374774824,13.716283642505,14.3063837745836,183.028483192741
363,0.406862239092189,172.150113355183,13.4869072813073,13.9138210715307,171.743251116091
364,0.265555404212988,202.614188036139,13.2785247769233,13.6126398892025,202.348632631926
365,0.406365358154563,194.527913625739,13.3596429888182,13.7746468090276,194.121548267584
366,0.172023551687844,208.52746578879,13.522000448717,14.1762154376055,208.355442237102
367,0.348451749348297,183.901603479846,13.6161387469809,14.0501479970281,183.553151730498
368,0.206305150105878,179.034999167921,13.2848333090046,13.9019336817933,178.828694017816
369,0.487655349120702,190.34783590403,13.2750069690418,13.3714532102713,189.860180554909
370,0.341593018859674,208.015745594944,13.8373647026374,13.9492991876661,207.674152576085
371,0.156387751922348,146.737900546868,8.06226715797112,10.6307023921021,146.581512794945
372,0.142211659680904,140.880390471612,8.14490993168726,10.7064038654126,140.738178811931
373,0.140820246620732,111.231853614751,8.17076570694762,10.1138385054058,111.091033368131
374,0.106905197415989,109.655495665648,8.17317358843517,9.71452936358055,109.548590468232
375,0.115410488326376,132.729098529702,8.35061721510242,10.1292288405404,132.613688041375
376,0.0698982967882349,157.131851335731,8.85998067964553,11.5670498379392,157.061953038943
377,0.0632954540139972,154.786393240438,8.91370519456053,11.266957543555,154.723097786424
378,0.141955204347422,131.850773184863,8.33263924577589,10.3372484221287,131.708817980515
379,0.143633764682341,139.234623755601,7.68879437180084,9.38678895135111,139.090989990919
380,0.144166314121845,128.505651562939,8.17368171228655,10.3699551291412,128.361485248817
381,0.0953516600728268,119.159402246714,9.0225249425163,8.47898889008401,119.064050586641
382,0.0483537952442592,121.224441207762,9.36637641785785,8.71022695579497,121.176087412517
383,0.0890179602196317,125.139755929882,9.22920389777579,8.66474412440302,125.050737969663
384,0.102902894314995,110.531865101371,9.32607929365469,8.51811085189619,110.428962207056
385,0.0708550508277463,119.790790459076,9.72346906869333,9.21213236600526,119.719935408248
386,0.164743320015496,85.0225439692894,9.62444886378928,8.41259227534919,84.8578006492739
387,0.100724513984241,92.2410014726664,9.55745278108887,8.36219175675539,92.1402769586822
388,0.255514084806497,98.765829785503,9.39854859080761,8.61074264089342,98.5103157006965
389,0.102054128181293,93.1764017798373,9.23139695389032,8.40886370878876,93.0743476516561
390,0.0744488280728561,110.392248283485,9.21778578990834,8.44262836913767,110.317799455413
391,0.0,175.246085715937,7.2053307697193,6.90278810797353,175.246085715937
392,0.0,126.951694943254,7.23906456761798,6.22845774649545,126.951694943254
393,0.216680525583311,187.692375508883,9.10571634761917,6.37765211832454,187.4756949833
394,0.0,186.990536335091,8.36057431822933,7.53401330812852,186.990536335091
395,0.0,244.699689833323,7.42838314292378,8.40375226463404,244.699689833323
396,0.0,401.75610406581,7.88221016033058,10.3099414622432,401.75610406581
397,0.0,286.874843772621,7.47001367480918,8.81532078674921,286.874843772621
398,0.0,215.710189377463,7.5576462732336,7.57408189242635,215.710189377463
399,0.193709965961325,208.673978211623,8.93161744123076,6.28640440464222,208.480268245662
400,0.0,131.685261346235,7.66836646793237,5.58176609012211,131.685261346235
401,2.21731251178355e-09,2.11572992574509e-05,4.16923589162846e-07,8.11934967197053e-07,2.11550819449392e-05
402,1.3758945484239702e-09,2.66627308331621e-05,4.44630555007268e-07,8.78851677502041e-07,2.66613549386137e-05
403,2.6701521419103603e-09,2.48776362768185e-05,5.05882874954165e-07,1.01730191258369e-06,2.48749661246766e-05
404,1.0547147037795e-09,2.00239673119039e-05,5.26779890675832e-07,1.02287179753109e-06,2.00229125972001e-05
405,3.6788286239679403e-10,2.41277493953227e-05,5.92675718653627e-07,1.20137695323506e-06,2.41273815124603e-05
406,2.96243724394456e-10,2.45806143667702e-05,6.18829155636315e-07,1.25822955860247e-06,2.45803181230458e-05
407,2.25662918456359e-10,2.22144271665673e-05,6.52197743585163e-07,1.28136040357394e-06,2.22142015036489e-05
408,3.40172890934542e-10,2.4286999145975e-05,6.83909384039001e-07,1.32642939953014e-06,2.42866589730841e-05
409,6.50984644706019e-10,2.04450011065127e-05,6.48316388192121e-07,1.27347486381082e-06,2.04443501218679e-05
410,5.79399117751374e-10,3.69420199453949e-05,5.61547352988531e-07,1.42290091740474e-06,3.69414405462771e-05
411,0.0,376.492602001299,21.4794387897492,26.3698625507527,376.492602001299
412,0.0,278.776716417224,21.5222835771348,23.6577087226927,278.776716417224
413,0.249941644804133,221.271604199553,21.0537676773129,20.4220257484279,221.021662554749
414,0.0,265.645184077337,21.2631320512797,21.9849973584881,265.645184077337
415,0.0,278.531981956661,22.2870776773003,27.1313597630957,278.531981956661
416,0.0,324.417666529035,22.0270295463096,25.8070696899058,324.417666529035
417,0.0,253.165701732437,21.3450474095674,22.1076213885543,253.165701732437
418,0.0,229.887925175908,20.7159331858772,20.0063655000679,229.887925175908
419,0.141855081313453,216.717921512595,19.8017415433963,17.9679630323929,216.576066431281
420,0.0,214.856706105377,19.5810586003351,18.8343010729979,214.856706105377
421,5.58894721812959e-12,4.33880934433686e-06,5.53383199614136e-08,2.30900553310612e-07,4.33880375538964e-06
422,9.52555495111074e-12,5.02130439300931e-06,4.55701139092073e-08,1.85080557677318e-07,5.02129486745436e-06
423,5.8240671465533195e-12,3.49244516586128e-06,4.76890712126855e-08,1.80310424557984e-07,3.49243934179413e-06
424,5.85393209970346e-12,2.69482332381001e-06,3.8000111551293e-08,1.27889323365095e-07,2.69481746987791e-06
425,3.53603704830013e-12,3.00106071517755e-06,4.07484165120147e-08,1.27389444711769e-07,3.0010571791405e-06
426,2.55229511842644e-12,3.56730848966131e-06,4.39015957643011e-08,1.38490345097197e-07,3.56730593736619e-06
427,8.537204743417099e-13,3.86667548148639e-06,5.22720183947427e-08,1.54116823843141e-07,3.86667462776591e-06
428,3.1211169654881797e-12,4.10194568027463e-06,7.10086579612389e-08,2.21815529142977e-07,4.10194255915766e-06
429,4.80114797751995e-12,5.06751118582673e-06,6.13052728893372e-08,1.93152501274717e-07,5.06750638467876e-06
430,5.2869946357467795e-12,5.71915199266587e-06,5.21331446475782e-08,1.98499523085321e-07,5.71914670567123e-06
431,3.32534110409103e-11,4.54144694163789e-05,3.76135080234799e-07,1.90094791976315e-06,4.54144361629678e-05
432,4.7934639206033196e-11,5.34083577622502e-05,3.12851595813563e-07,1.62400467735057e-06,5.3408309827611e-05
433,3.5519409861289e-11,3.45969196396892e-05,3.50627924861089e-07,1.60637799828072e-06,3.45968841202794e-05
434,2.41583609977716e-11,3.09457418729561e-05,2.53607900890362e-07,9.79150977514146e-07,3.09457177145951e-05
435,3.4573279483928294e-11,3.45834783191899e-05,3.01223821911255e-07,1.07140214407595e-06,3.45834437459104e-05
436,2.50995952788816e-11,3.42329150503197e-05,3.23264254846105e-07,1.16034368151374e-06,3.42328899507244e-05
437,8.460428794745569e-12,3.78878745738852e-05,4.54887456708162e-07,1.4402441339193e-06,3.78878661134564e-05
438,5.99384467369541e-12,5.57059739825565e-05,6.75404856069159e-07,2.38383657193748e-06,5.57059679887118e-05
439,3.57808846831497e-11,0.0001008585332825,5.35115922148767e-07,2.27104062584146e-06,0.0001008584975016
440,4.6998416411388096e-11,0.0001091905316741,3.68860009768186e-07,2.11326665181265e-06,0.0001091904846756
441,0.21964610481092,216.023012397522,10.94639926032,11.9996825432591,215.803366292711
442,0.17902049292942,126.329696879547,10.7020735471096,11.5032946760532,126.150676386617
443,0.273610038370327,170.820959788574,10.5380727151927,11.137966389241,170.547349750204
444,0.189747389270784,140.452214923294,10.5720043458745,10.7001455216779,140.262467534023
445,0.347446114443438,117.552222544894,11.320866539764,11.6160570794443,117.20477643045
446,0.2255905814136,157.159698927683,12.1529688349389,13.2174387416595,156.934108346269
447,0.333421426297482,137.351682875794,12.0172465986859,12.7129015033953,137.018261449497
448,0.361976855194825,183.394431130786,11.3958933494061,12.171151164805,183.032454275591
449,0.390554834281622,163.93748179667,10.5410739643424,11.3872879696722,163.546926962388
450,0.264972243272472,164.315941370406,10.8702703282557,11.7535379941323,164.050969127134
451,0.0,376.783740155654,21.4581135835621,26.399744793417,376.783740155654
452,0.0,278.916287344967,21.4976114013386,23.6826541058222,278.916287344967
453,0.252122917186834,221.478345198389,21.0087615601229,20.4558144526611,221.226222281202
454,0.0,265.880757375269,21.231237007784,22.0151208349121,265.880757375269
455,0.0,278.728453650528,22.2621414385353,27.1654270624412,278.728453650528
456,0.0,324.663416507786,22.0035970354809,25.8427459272588,324.663416507786
457,0.0,253.403993426445,21.3204409956871,22.1407334660888,253.403993426445
458,0.0,230.080330101616,20.6881413286046,20.0382147488962,230.080330101616
459,0.138662768806034,216.891450975879,19.7548394210034,18.0030127691487,216.752788207073
460,0.0,215.059755175772,19.5486488986548,18.8567483765361,215.059755175772
461,0.0,2.27548437132394,0.156397794296654,0.397642434859773,2.27548437132394
462,0.0,2.27548437132394,0.156397794296654,0.397642434859773,2.27548437132394
463,0.0,2.27548437132394,0.156397794296654,0.397642434859773,2.27548437132394
464,0.0,2.27548437132394,0.156397794296654,0.397642434859773,2.27548437132394
465,0.0,2.27548437132394,0.156397794296654,0.397642434859773,2.27548437132394
466,0.0,2.27548437132394,0.156397794296654,0.397642434859773,2.27548437132394
467,0.0,2.27548437132394,0.156397794296654,0.397642434859773,2.27548437132394
468,0.0,2.27548437132394,0.156397794296654,0.397642434859773,2.27548437132394
469,0.0,2.27548437132394,0.156397794296654,0.397642434859773,2.27548437132394
470,0.0,2.27548437132394,0.156397794296654,0.397642434859773,2.27548437132394
471,0.818876886777286,1573.31612906657,108.423849481698,135.789562142322,1572.49725217979
472,0.058722012177494,1294.16484107879,106.78939199384,121.807633928041,1294.10611906661
473,0.421922230277409,1533.03035820953,106.070258154968,115.295331685117,1532.60843597926
474,0.0932611902643878,1422.28684553643,111.85121474141,121.664243848742,1422.19358434616
475,0.885341545158591,1866.76367115798,126.848441601129,144.377629196131,1865.87832961282
476,0.42919190226835,1582.16375128228,130.514441343613,153.985272829647,1581.73455938001
477,0.602856002555528,1784.7650402883,131.505920565982,150.962236140703,1784.16218428574
478,0.372588134277391,1561.12115543413,120.607102419852,130.898983392636,1560.74856729985
479,0.478716823598186,1596.50874510904,109.338822994756,113.229936744277,1596.03002828544
480,0.705500268135968,1544.74571927189,110.319580400162,123.472728062871,1544.04021900375
481,2.80188075699137e-13,1.10498749973273e-08,1.85247678720913e-10,3.9557182332181703e-10,1.10495948092516e-08
482,1.24804076941999e-13,1.61311329047211e-08,1.89252047936767e-10,4.19125431120331e-10,1.61310081006442e-08
483,1.57711030549117e-13,9.958489811313711e-09,2.0794355116794002e-10,4.4275186216094603e-10,9.958332100283171e-09
484,1.21332722182371e-13,1.02608098745267e-08,2.24982571312658e-10,5.08497180708886e-10,1.02606885418046e-08
