Unnamed: 0,var_sill,var_range,var_kappa
482,9.95168783278482e-19,0.18928870843498,0.7
483,1.4693168001172299e-18,0.156837837241178,0.9
484,1.33689052889286e-18,0.139772618376983,0.8
485,1.89046160894126e-18,0.155634364500357,0.7
486,1.9668531569391298e-18,0.151821564053353,0.7
487,2.07974878577991e-18,0.134666191033346,0.8
488,2.23600695074365e-18,0.124816022725787,0.8
489,2.17058700730272e-18,0.13170108414903,0.8
490,2.22165691145658e-18,0.142057032219593,0.7
491,1.37679893714641e-21,0.153709274813485,0.0
492,2.20854723258148e-21,0.163549071808622,0.8
493,2.12672254504354e-21,0.154296733506084,0.7
494,2.3703893251129102e-21,0.165805339500982,0.7
495,4.1011060513717504e-21,0.270896680897119,0.0
496,6.45578843521262e-21,0.172797238170495,0.6
497,4.85060856854517e-21,0.15783118968945,0.6
498,4.79316764320736e-21,0.152236512073402,0.6
499,4.9062865499735204e-21,0.147663046236538,0.6
500,2.62633974422706e-21,0.170318038443235,0.8
501,542.515391815693,0.546305661700012,1.1
502,510.767750615151,0.47796583749512,1.4
503,572.844667947507,0.547755201570655,1.3
504,731.612792590456,0.766381962493679,1.0
505,888.605500945646,1.08841018021258,0.8
506,883.021022056762,1.17365205490118,0.7
507,913.58125327281,1.21999753714546,0.7
508,728.953103801674,0.831206511415374,0.8
509,720.027112058935,0.850330769606256,0.8
510,628.378227582683,0.703690265978655,0.9
511,2635.84182554454,0.522711087092722,0.6
512,2409.9604176039,0.403083943898874,0.7
513,2584.72201186562,0.417019786649705,0.7
514,3123.76403629593,0.613891774902899,0.6
515,1995.07259641115,0.604991828698841,0.0
516,2911.12565934915,0.492921501795569,0.7
517,2943.46900358859,0.478977764433519,0.7
518,3062.31949385625,0.412994903174653,0.8
519,3266.59534964753,0.535587782807001,0.7
520,3655.6671770531,0.735509091786817,0.6
521,147716.273326437,1.79740442223831,0.9
522,61894.0607431358,0.848612234470887,1.2
523,37433.9008972894,0.518565112290331,2.0
524,35476.0093826799,0.523226947854515,2.0
525,116542.119322772,1.80798720233996,0.9
526,1669566.85533789,13.7645151758849,0.8
527,65067801741.2977,12620.3634499855,0.8
528,48829.6647874386,0.840096841338583,1.5
529,34343.3163203381,0.52714282493198,2.0
530,38669.3506394612,0.516343623221071,1.9
531,44.8170775156247,0.322974263868757,0.6
532,49.1360026061765,0.387177711171862,0.6
533,50.2982892010574,0.366336854313868,0.6
534,47.2478722471359,0.310695103206758,0.7
535,51.4056156548582,0.390194640035936,0.6
536,56.9436300593795,0.474388655271297,0.6
537,58.1037315908681,0.504442141307945,0.6
538,50.3579918665041,0.451037498565432,0.6
539,42.743777250249,0.419605055640327,0.6
540,42.7234414069509,0.437060615263016,0.6
541,1.0615032810778102e-09,1.77105424178569,0.3
542,5.27650931686687e-10,0.478235961698297,0.4
543,5.30730651423984e-10,0.454504159745387,0.4
544,6.29875553028904e-10,0.61634339843311,0.4
545,6.27454694751998e-10,0.645607111655567,0.4
546,5.61023266292456e-10,0.552682920356763,0.4
547,5.08285708679763e-10,0.475445464748369,0.4
548,4.90799748397371e-10,0.430354013302692,0.4
549,5.18066587843634e-10,0.467500333315251,0.4
550,4.90341231693351e-10,0.432687649517388,0.4
551,2778.86468152236,0.353358640805408,0.3
552,2465.23853464355,0.30828009974691,0.4
553,2502.95269147636,0.327698624117038,0.4
554,2464.00059953951,0.294638827718033,0.4
555,2424.07119035211,0.256756532569271,0.4
556,2454.73804213472,0.292321875707376,0.4
557,2480.67685735555,0.332829594610939,0.4
558,2328.25842981973,0.27751187491866,0.4
559,2473.36235209498,0.314189457653449,0.4
560,2611.10868376769,0.332272659623898,0.4
561,829.948519895321,0.17023502140805,10.0
562,821.184527211831,0.173396430487879,5.0
563,826.4595251723,0.192480668423091,2.0
564,836.458909759074,0.201991746519271,1.6
565,878.547265591046,0.219587607001372,1.3
566,918.157409648143,0.231746193609815,1.2
567,927.617572876593,0.234127505561112,1.2
568,939.893058498519,0.245620464209733,1.2
569,972.369820727576,0.26664676844305,1.2
570,1016.80343347156,0.286082787912252,1.2
571,554.347898884178,0.956072693844844,0.0
572,891.002035987938,1.11587725715783,0.6
573,916.240778965042,1.1523879971358,0.6
574,942.614425967314,1.18173210859021,0.6
575,1003.28966450151,1.25427549614984,0.6
576,988.262414161799,1.23025881124253,0.6
577,914.489006669816,1.12715091862393,0.6
578,864.429583947369,1.05071821201091,0.6
579,878.958771877736,1.07195200409646,0.6
580,657.391123020669,1.14925419629236,0.0
581,9.43725866659996e-05,0.558690226732173,1.2
582,9.04644235533072e-05,0.525666790155115,1.3
583,9.15555736183008e-05,0.529471843436124,1.3
584,9.18678955853931e-05,0.524137501275506,1.3
585,8.80519504169032e-05,0.498757601587061,1.4
586,8.86635268913324e-05,0.502136323670431,1.4
587,8.61905487466573e-05,0.481917983855991,1.5
588,8.63181967301288e-05,0.47727348881938,1.5
589,8.58122343090762e-05,0.479278068310659,1.5
590,8.60770855065919e-05,0.479660896904365,1.5
591,118.150778331938,0.216118799000906,1.9
592,118.062513575406,0.215130823745657,2.0
593,117.116313239748,0.212321817747845,2.0
594,118.34350237798,0.21142961126051,1.9
595,118.605645595077,0.208969885579122,1.9
596,119.381279956636,0.20894918367597,1.9
597,119.030699228899,0.208533597124794,1.8
598,121.422851066018,0.212137045606461,1.6
599,122.65852577345,0.213793320694884,1.5
600,123.547806917658,0.21244865610243,1.5
601,78964464.3515423,0.13789460876388,0.7
602,78591114.2654882,0.138070246118892,0.7
603,77554406.6407135,0.138374022061083,0.7
604,79558218.0485052,0.142131923022131,0.7
605,77912890.8747178,0.150681450905667,0.6
606,81344659.649942,0.158965343035031,0.6
607,81783010.9697432,0.160150309371419,0.6
608,82640177.8011254,0.162181058687569,0.6
609,85391026.2293972,0.165579001993603,0.6
610,82812391.4536979,0.159317204816155,0.6
611,0.337678786905538,0.135610812126323,0.7
612,0.336386743002158,0.135681285351833,0.7
613,0.332859096475476,0.136346424109138,0.7
614,0.341496329600669,0.140392366409639,0.7
615,0.334725078082003,0.149745422484249,0.6
616,0.350566893621835,0.159797741554772,0.6
617,0.353523717409494,0.161963387753314,0.6
618,0.357544875188033,0.164185683924563,0.6
619,0.369579345801569,0.167295999215369,0.6
620,0.358072492529916,0.160159219191626,0.6
621,0.350179065226248,0.136679375430918,0.7
622,0.349470365462579,0.137197286971067,0.7
623,0.345707047189422,0.137777596342913,0.7
624,0.355155077667936,0.14177977144285,0.7
625,0.347710199004706,0.150275189503793,0.6
626,0.363306918386078,0.158944746954824,0.6
627,0.365961040991098,0.160489795708124,0.6
628,0.370366398265164,0.16267920243249,0.6
629,0.383479432841092,0.165780225318737,0.6
630,0.37236459245564,0.159031578083075,0.6
631,951.08322330568,0.779398853427116,0.9
632,1049.00888851705,0.801014009679914,0.9
633,1103.72456070924,0.787651872255481,0.8
634,1078.36266260041,0.70897111343649,0.8
635,1178.66345785309,1.13176707607936,0.6
636,684.197242377655,0.816005353674077,0.0
637,676.338563137389,0.798947809570862,0.0
638,1168.97984607217,0.931087551785641,0.6
639,1492.26577178976,1.29767332270585,0.6
640,1204.24975622019,1.00719379080092,0.7
641,926.606252414259,0.540763090593648,1.1
642,1114.15472638611,0.618994188662158,1.0
643,1174.60337330989,0.604485642720986,1.0
644,1275.05907586995,0.686793203471898,0.9
645,1061.838909113,0.681053588432875,0.9
646,995.560674820108,0.650059378603297,0.9
647,976.275459724782,0.661629638145388,0.9
648,1112.07938204969,0.699318358395418,0.9
649,1035.0582809749,0.618308272875624,1.0
650,1051.78414539283,0.627795289956727,1.0
651,1519772.05834704,0.137130588155922,5.0
652,1278592.71733831,0.137221869097341,5.0
653,904585.96411445,0.119939224596973,5.0
654,1093581.8253913,0.152317453932509,1.9
655,833830.295950448,0.119026336838073,5.0
656,1147988.39406918,0.16827013025119,2.0
657,1186088.39574921,0.147937256030171,5.0
658,1214386.1881148,0.148281780332723,5.0
659,1545486.87335857,0.167630864678389,5.0
660,1455691.00388038,0.163128890313771,5.0
661,2103895.74004244,0.145149195445102,1.4
662,2085737.21379819,0.1536911545391,1.4
663,1975764.61904011,0.131241369328148,1.7
664,1941087.78362947,0.128302702519249,2.0
665,2120421.20067838,0.147825663843763,1.5
666,2241283.36484968,0.160380744219528,1.3
667,2071618.67716773,0.15203836746804,1.4
668,2242886.71803513,0.147892081679372,1.8
669,2406929.74346702,0.151899108663084,2.0
670,2231442.03598434,0.149199630337642,2.0
671,430.352903152692,0.646914817795771,1.3
672,430.127424806928,0.646772480134706,1.3
673,438.794605612622,0.679001129928681,1.2
674,471.607713414885,0.752512189975186,1.1
675,408.75139864359,0.635870976264011,1.3
676,369.152436545194,0.57194663099295,1.5
677,362.699252221734,0.564134301094466,1.5
678,404.33534399387,0.642763334170874,1.3
679,388.960395153057,0.589804670233461,1.5
680,384.25301510942,0.564262627993622,1.6
681,977.704148245551,1.35445386350667,0.7
682,1067.32196627408,1.51669830161797,0.7
683,727.185391449762,1.00216559758929,0.8
684,738.505462245716,1.0263804583893,0.8
685,628.472217992753,0.827555711946271,0.9
686,617.20551389929,0.809026197725175,0.9
687,593.39093116309,0.775074041542683,0.9
688,760.422721613153,1.03410835343633,0.8
689,665.375524648192,0.864618654969443,0.9
690,681.784078461042,0.875419008562345,0.9
691,76315341.2966993,0.13352501016954,0.7
692,76679392.303811,0.134044039647052,0.7
693,76867103.2560948,0.13425420747074,0.7
694,76989693.9601038,0.134301518152761,0.7
695,76853213.2301953,0.134399571388628,0.7
696,77029526.7436273,0.134805941956131,0.7
697,76963720.0870482,0.13469085659341,0.7
698,77024836.0730875,0.134405289058863,0.7
699,76938176.8769149,0.134318757393111,0.7
700,77158462.0084633,0.134478266986894,0.7
701,874.012273272521,0.622530270532167,0.9
702,867.632612889562,0.571077432485778,1.0
703,857.980824680113,0.561765904825262,1.0
704,814.167771756484,0.535618134937035,1.0
705,833.58125771736,0.565140106069539,1.0
706,896.607614341907,0.588566044808005,1.0
707,868.367265449264,0.56920165853196,1.0
708,764.949376290653,0.492443634661079,1.1
709,771.058602063827,0.51136943334384,1.1
710,822.921690464995,0.52984513616277,1.1
711,0.0414116565096824,0.138914108400682,0.7
712,0.0443501314019394,0.178288178450306,0.6
713,0.046637827390937,0.253283968241129,0.5
714,0.0429577751446962,0.160361742735998,0.0
715,0.0381059953274725,0.154947021477552,0.0
716,0.0382486893301641,0.158862864439834,0.0
717,0.0455127941981543,0.259676063369778,0.5
718,0.0436905427492065,0.197825243330351,0.6
719,0.0445789495861652,0.257009358417214,0.5
720,0.0374735638956495,0.152352147083228,0.0
721,2.89069350543308e-17,0.342347751013828,0.4
722,3.03533780781276e-17,0.234848677189506,0.4
723,4.6414494551479e-17,0.196574320347437,0.3
724,4.9767999664995705e-17,0.151758188972529,0.4
725,5.55615348727808e-17,0.170436647019128,0.3
726,9.25202994396662e-17,0.131840187228629,0.3
727,4.8733011950317e-17,0.140685910543099,0.3
728,3.95568537361889e-17,0.14185354233812,0.3
729,3.35304262502273e-17,0.156264764649251,0.3
730,2.0312533549741e-17,0.115773900642047,0.3
731,348.539647861468,0.109996163055433,1.1
732,337.749591232362,0.11445345652567,0.9
733,302.665612058054,0.111754859897949,0.9
734,263.580996484192,0.100989835137045,0.9
735,261.551309592531,0.0959537037447725,0.8
736,292.520523000512,0.0946909047008039,1.2
737,318.006157085312,0.110345641903046,1.0
738,318.665758961981,0.206735141127106,0.0
739,262.867136691353,0.0933210766720789,1.0
740,240.023863565996,0.0963868580078534,0.8
741,0.000611422558691,0.0697196102568309,1.8
742,0.0005818464491925,0.0685907837430405,1.3
743,0.0003853876948435,0.13422397167114,0.0
744,0.0003393807803894,0.134069347689157,0.0
745,0.0003490134513808,0.0715918287613074,1.0
746,0.000359005786835,0.162039637025745,0.0
747,0.0003816315643438,0.176859088754148,0.0
748,0.0004386689784027,0.174536937076775,0.0
749,0.0003118078795827,0.146991309559678,0.0
750,0.0002828710395129,0.0677627666000553,1.0
751,7603.15541560357,0.145428514626089,0.4
752,8373.20378588331,0.17547009123209,0.4
753,8612.04394162001,0.221863054583059,0.4
754,7881.34017423249,0.258259538478149,0.4
755,8107.79065862959,0.181196143399562,0.4
756,7723.63723915222,0.212110892885985,0.4
757,7074.92071240847,0.253869060592506,0.4
758,6808.65392201036,0.243114377294762,0.4
759,6712.80092779995,0.230547383647235,0.4
760,7487.47917222623,0.228707362654881,0.4
761,6.2389724001939904e-15,0.0207945760417838,0.5
762,3.9760082132559106e-15,0.0379555128626626,0.4
763,3.4777117313105302e-15,0.0384997583473415,0.5
764,3.1474445012333104e-15,0.0339278773146071,0.7
765,4.2737434310741604e-15,0.0378404163512382,0.5
766,3.5772926734084e-15,0.0441450831442107,0.4
767,3.36953029306754e-15,0.0276035177448327,0.0
768,3.75181099714575e-15,0.0379738692141306,0.5
769,3.3417217707155504e-15,0.0369439322307901,0.5
770,3.83794613343565e-15,0.0302247665295217,0.7
771,5.48690298087243e-18,0.154888001120476,0.4
772,1.25892583570837e-17,0.156331065370289,0.4
773,1.17576875967498e-17,0.154148535273353,0.4
774,1.25613343329634e-17,0.145622258939496,0.4
775,1.12660773141969e-17,0.152838635604299,0.4
776,1.16056366779189e-17,0.145819526244984,0.4
777,1.1800414985521501e-17,0.122088212047482,0.5
778,1.27996225722469e-17,0.127093030535773,0.5
779,1.30315869174484e-17,0.127251178746617,0.5
780,1.30921506189163e-17,0.123253430843769,0.5
781,7.44754921340982e-23,0.0556186557685552,0.0
782,1.59749774916129e-22,0.0625830527265237,0.0
783,1.50706956502192e-22,0.0658782192028799,0.0
784,1.65710094490652e-22,0.0865221295980857,0.5
785,1.49140304014926e-22,0.0899659884330824,0.6
786,1.71601474305306e-22,0.0640980229823947,0.0
787,1.8373989717969399e-22,0.0622923986517625,0.0
788,1.69110752756386e-22,0.147850969062501,0.0
789,1.5977061215359699e-22,0.0920706848134212,0.4
790,1.1918333790398001e-22,0.0941292745076927,0.4
791,69.8415126478119,0.0770625920857567,1.2
792,62.4769981573938,0.0853808827307598,1.6
793,66.663587567666,0.0872610623067845,1.5
794,71.7104389353815,0.0834776499500892,1.5
795,73.6342689995339,0.0821685419681088,1.3
796,73.1043690903642,0.08612308518743,1.3
797,72.2062075698625,0.0918716826339374,1.3
798,74.1033899635284,0.0908868356808883,1.5
799,74.2258139659294,0.0917605442243779,1.5
800,71.2937301744607,0.0916405101133971,1.4
801,74.6726914414203,0.11593934105797,0.0
802,68.3236896194893,0.0511630198550901,0.0
803,68.0242599451402,0.0487881124819073,0.0
804,59.3565141161819,0.0464431831690481,0.0
805,52.5055470230314,0.0436312422900595,0.0
806,53.0998763691734,0.111279758871082,0.0
807,57.348728403743,0.0467981831986805,0.0
808,55.3578604397354,0.0466943929660381,0.0
809,49.3079291784184,0.0444316865631629,0.0
810,51.0656544115309,0.0458958562603851,0.0
811,18.2799120812257,0.0613861634138847,0.8
812,16.1053201497944,0.0719255827163475,0.7
813,16.6455737117987,0.0815722148038961,0.7
814,16.4961929861721,0.0731862140984987,0.7
815,17.8739224776647,0.0707733796367029,0.7
816,19.4986198422403,0.0772344538245392,0.8
817,18.8349625291159,0.0813275751646076,0.8
818,18.6956764485318,0.0817486977701236,0.7
819,17.858497024979,0.0704871303651914,0.8
820,18.3113998782648,0.0755871551277135,0.7
821,0.013936952461983,0.0452505769428952,0.9
822,0.0114200928402458,0.0605314788334708,1.0
823,0.0135494393521044,0.0607881866879163,1.2
824,0.0142959726014585,0.0625145778695914,1.4
825,0.0154588727902173,0.0579671405777984,1.1
826,0.0156815876176199,0.0638933481038304,1.2
827,0.0125633548248972,0.0663030896808995,1.2
828,0.0138184003495916,0.0701063546820981,1.3
829,0.0127339796002991,0.07055207204856,1.8
830,0.013181580312782,0.0687248443480222,1.4
831,0.138612713321016,0.031657742472063,0.7
832,0.136365040135806,0.0295202949406695,0.8
833,0.135061923281325,0.0291319904708916,0.8
834,0.135878883864476,0.0290817355632215,0.8
835,0.137399885857292,0.0290083297000311,0.8
836,0.134162473653646,0.0277423713918132,0.9
837,0.131850191169791,0.0274494300182082,0.9
838,0.134732277694288,0.0274339106250705,0.9
839,0.137027768698717,0.0272935976114997,0.9
840,0.134995450774526,0.0268082938471098,0.9
841,311541.144302061,2.69264332874238,0.6
842,154755.572755806,0.799695947094899,0.8
843,233968.552508025,1.3220183591457,0.7
844,500285.100308224,3.75887814943999,0.6
845,299502.90668249,2.59979164664781,0.6
846,155596.83847114,0.791121966899057,0.8
847,174303.414463762,0.912365677402339,0.8
848,808414.038729785,5.88955358476436,0.6
849,293542.957265568,2.52216938024545,0.6
850,149689.681844209,0.799461363104138,0.8
851,3410.14772601202,0.526876452714736,1.2
852,3874.57024411943,0.570500031079974,1.1
853,3798.72965999434,0.512666335610637,1.2
854,3708.30212247071,0.508914157363286,1.2
855,3596.4849587107,0.570814025972866,1.1
856,3632.38659947892,0.557215991343679,1.1
857,3500.27348036181,0.544376900333554,1.1
858,3482.11720285987,0.475475426012875,1.3
859,3738.88025848987,0.527309072431595,1.2
860,3726.71530186567,0.531213702271563,1.2
861,136916.060615678,2.93903948945924,0.7
862,38572.7122634561,0.882896652260232,1.0
863,23421.4690272011,0.533557525088711,1.6
864,24372.6642550629,0.592020671178738,1.3
865,41171.6255271443,1.13585186105802,0.8
866,571472525.26978,5250.68274435026,0.6
867,664786.396154187,14.1363344806563,0.7
868,32292.7638458701,1.0317338624741,1.0
869,19949.4661251385,0.51006695425297,1.7
870,25394.5578243233,0.553520905435851,1.4
871,83041.5309273101,0.712945358037238,1.2
872,76846.8172183149,0.61714038006289,1.4
873,67368.0021111693,0.514473277591559,1.9
874,67300.6410173958,0.555553494689591,1.7
875,86928.4083538937,0.888643360693946,1.1
876,147301.811588933,1.6551876332258,0.9
877,172824.102503645,1.9436666799153,0.9
878,73351.5467117003,0.784073761906141,1.3
879,57802.9642782953,0.529122193055469,1.9
880,58379.8661806857,0.489221373038826,2.0
881,1152.74963320421,0.57094280094146,1.0
882,1307.07234613218,0.589890865659581,1.0
883,1402.99270900319,0.59463217835809,1.0
884,1380.77373376211,0.605341769075176,1.0
885,1209.85732627996,0.60336625669176,1.0
886,1102.00167119147,0.611452166032834,1.0
887,1100.97486861822,0.630776901051575,1.0
888,1239.45865952821,0.657641622127922,1.0
889,1264.90900820279,0.63694681308587,1.0
890,1183.39582081855,0.549354092825497,1.1
891,90528.2296365441,3.92156871757426,0.6
892,42798.6810717458,2.53797315073564,0.6
893,21380.4034212478,1.02822854006085,0.8
894,51444.7040185918,2.66739673761179,0.7
895,560326.593805219,16.2683215474488,0.7
896,166537.441856461,5.94967017822233,0.7
897,2269729.32555423,79.5086107976946,0.6
898,29833.1774176273,1.97089274994898,0.6
899,21973.682812639,1.22941210257198,0.7
900,88890.753286,5.57515791979558,0.6
901,0.232139834700744,0.153031138263824,0.7
902,0.237589111253249,0.158675831672804,0.6
903,0.240371387933299,0.158380050580969,0.6
904,0.236436227872449,0.151568981375968,0.7
905,0.237281013436505,0.151295813453457,0.7
906,0.242380827784116,0.156014097881256,0.6
907,0.238641302282732,0.147885700881605,0.6
908,0.234319792693919,0.139742034793629,0.6
909,0.236008771270436,0.139381885558892,0.6
910,0.239891805184526,0.147225427566145,0.6
911,887.42390333711,0.593726062364578,0.9
912,932.982718762444,0.591389742918816,0.9
913,879.617528396152,0.544331636537868,1.0
914,875.878701821342,0.549487271618528,1.0
915,870.828113204977,0.543402741820378,1.0
916,862.020507412719,0.533514271516296,1.0
917,859.5756913153,0.528517087866621,1.0
918,869.301468719947,0.536160400591522,1.0
919,983.948800323526,0.632245393919378,0.9
920,1002.82735762538,0.64380058663767,0.9
921,3.83373357209323e-05,1.10050728359916,0.0
922,6.75141295483443e-05,1.43004368026467,0.6
923,7.39823203952617e-05,1.58184643328738,0.6
924,7.88459291238206e-05,1.66532680059762,0.6
925,7.77512512211677e-05,1.63284775625025,0.6
926,7.46407053402862e-05,1.55766512225334,0.6
927,6.77392059340865e-05,1.4081305245113,0.6
928,6.19777305354565e-05,1.28119006814451,0.6
929,6.56617553443299e-05,1.3512715839255,0.6
930,6.57487046594935e-05,1.33452698503667,0.6
931,90951027.2032824,0.555996825238044,0.8
932,92026337.1402961,0.563142058644246,0.8
933,90738127.7474865,0.55582944477739,0.8
934,88501995.3488051,0.535742760076147,0.8
935,98559178.6440619,0.630288471672832,0.7
936,98713186.123123,0.629012907749035,0.7
937,96511600.9759904,0.605786694319765,0.7
938,95698854.4230218,0.590586598985152,0.7
939,94396859.7262496,0.57754487513847,0.7
940,111456165.221479,0.752710472098264,0.6
941,0.191177282524261,0.133131110896995,0.7
942,0.189920502199009,0.132708877621577,0.7
943,0.187776050819325,0.133460526001976,0.7
944,0.192684199191802,0.137940281324417,0.7
945,0.184379447479754,0.13553242544634,0.7
946,0.19860331004684,0.158885309765179,0.6
947,0.200569386766386,0.161583665223788,0.6
948,0.202777582959211,0.163915417270886,0.6
949,0.209163947921549,0.167228179487156,0.6
950,0.202071738028686,0.160074282577406,0.6
951,119.745753148687,0.23675976397237,5.0
952,137.321406707784,0.257296091453875,5.0
953,132.764950439249,0.255015420337174,10.0
954,132.531609825408,0.268953642361211,0.0
955,122.702683277721,0.262658068078038,10.0
956,110.596600807725,0.23084179968726,0.0
957,113.358550390287,0.211338585814367,0.0
958,115.751445112922,0.192594988381553,0.0
959,101.066091111861,0.18554658625672,0.0
960,92.4602538883809,0.176951933595138,0.0
961,887.42390333711,0.593726062364578,0.9
962,960.012385528189,0.655258081238845,0.9
963,894.119063193541,0.59606148201245,1.0
964,898.551708398939,0.60326733173989,1.0
965,891.831837322388,0.593778836949062,1.0
966,875.433617638135,0.579868679730561,1.0
967,871.849552933149,0.574848099246672,1.0
968,881.913283534606,0.580757457292697,1.0
969,914.416899225107,0.60443958454457,1.0
970,910.489911754724,0.602562542213658,1.0
971,987.781921133232,0.681225142033376,0.8
972,1002.90884260491,0.609231663670822,0.9
973,930.149659544896,0.575328421749084,0.9
974,883.983402777798,0.546755139426314,0.9
975,922.136749736962,0.598313532252367,0.9
976,950.479688958933,0.555525194357267,1.0
977,940.024470071772,0.581244219926046,0.9
978,884.488536844373,0.550455940599135,0.9
979,914.278043212607,0.59668314087826,0.9
980,943.094953516775,0.556712373984403,1.0
